sp001-000001_RV_01_1-17	मातापितृभ्याम् जगतो नमो वामार्धजानये
sp001-003679_RV_12	पुराशिभेदयोः शृङ्ग्याम् मूषकश्रेष्ठयोरपि इति विश्वः
sp001-003680_RV_12	वृषम् पुरुषम् आत्मार्थम् इच्छतीति वृषस्यन्ती कामुकी
sp001-003681_RV_12	वृषस्यन्ती तु कामुकी इत्यमरः
sp001-003682_RV_12	सुप आत्मनः क्यच् इति क्यच्प्रत्ययः
sp001-003683_RV_12	अश्वक्षीरवृषलवणानाम् आत्मप्रीतौ क्यचि इति असुगागमः
sp001-003684_RV_12	ततो लटः शत्रादेशः
sp001-003685_RV_12	उगितश्च इति ङीप्
sp001-003686_RV_12	श्लोकार्थस्तु वृषस्कन्धो रामो वृषस्यन्ती ताम् राक्षसीम् हे बाले
sp001-003687_RV_12	अहम् कलत्रवान् मे कनीयांसम् कनिष्ठम् भजस्व इति शशास अज्ञापितवान्
sp001-003688_RV_12	ज्येष्ठति
sp001-003689_RV_12	पूर्वम् ज्येष्ठाभिगमनात् तेन लक्ष्मणेनापि अनभिनन्दिता नाङ्गीकृता
sp001-003690_RV_12	भूयः रामाश्रया सा राक्षसी
sp001-003691_RV_12	उभे कूले भजतीति उभयकूलभाक् नदीव अभूत्
sp001-003692_RV_12	सा हि यातायाताभ्याम् पर्यायेण कूलद्वयगामिनी नदीसदृशी अभूदित्यर्थः
sp001-003693_RV_12	संरम्भमिति
sp001-003694_RV_12	मैथिलीहासः क्षणम् सौम्याम् सौम्याकाराम् ताम् राक्षसीम्
sp001-003695_RV_12	निवातेन स्तिमिताम् निश्चलाम् उदधेः वेलाम् अम्बुविकृतिम्
sp001-003696_RV_12	अम्बुपूरम् इत्यर्थः
sp001-003697_RV_12	अब्ध्यम्बुविकृतौ वेला इत्यमरः
sp001-003698_RV_12	चन्द्रोदय इव
sp001-003699_RV_12	संरम्भम् सङ्क्षोभम् निनाय
sp001-003700_RV_12	फलमिति
sp001-003701_RV_12	श्लोकद्वयेन अन्वयः
sp001-003702_RV_12	अस्य उपहासस्य फलम् सद्यः सम्प्रत्येव प्राप्स्यसि
sp001-003703_RV_12	माम् पश्य
sp001-003704_RV_12	त्वया कर्त्र्या कृतम् उपहासरूपम् करणम् व्याघ्र्याम् विषये
sp001-003705_RV_12	मृग्याः कर्त्र्याः परिभवः इत्यवेहि
sp001-003706_RV_12	इतीति
sp001-003707_RV_12	भयात् भर्तुः अङ्के निविशतीम् आलिङ्गन्तीम् मैथिलीम् इत्युक्त्वा शूर्पणखा नाम्नः सदृशम्
sp001-003708_RV_12	शूर्पाकारनखयुक्तम् इत्यर्थः
sp001-003709_RV_12	रूपम् आकारम् प्रत्यपद्यत स्वीचकार
sp001-003710_RV_12	अदर्शयत् इत्यर्थः
sp001-003711_RV_12	लक्ष्मण इति
sp001-003712_RV_12	लक्ष्मणः प्रथमम् कोकिलावत् मञ्जुवादिनीम् पश्चात् शिवावत् घोरस्वनाम् ताम् शूर्पणखाम् श्रुत्वा
sp001-003713_RV_12	तस्याः स्वनम् श्रुत्वा इत्यर्थः
sp001-003714_RV_12	सुस्वनः शङ्खः श्रूयत इतिवत् प्रयोगः
sp001-003715_RV_12	विकृता मायाविनीति बुबुधे बुद्धवान्
sp001-003716_RV_12	कर्तरि लिट्
sp001-003717_RV_12	पर्णशालामिति
sp001-003718_RV_12	अथ सः लक्ष्मणः विकृष्टासिः कोशोद्धृतखड्गः सन् क्षिप्रम् पर्णशालाम् प्रविश्य
sp001-003719_RV_12	भीषयतीति भीषणाम्
sp001-003720_RV_12	नन्द्यादित्वात् ल्युट् कर्तरि
sp001-003721_RV_12	ताम् राक्षसीम् वैरूप्यस्य पौनरुक्त्यम् द्वैगुण्यम् लक्षणया
sp001-003722_RV_12	तेन अयोजयत् योजितवान्
sp001-003723_RV_12	स्वभावत एव विकृताम् ताम् कर्णादिच्छेदेन पुनः अतिविकृताम् अकरोत् इत्यर्थः
sp001-003724_RV_12	सेति
sp001-003725_RV_12	सा वक्त्रनखम् धारयतीति वक्त्रनखधारिणी
sp001-003726_RV_12	तया वेणुवत्कर्कशपर्वया अत एव अङ्कुशस्य आकार इव आकारो
sp001-003727_RV_12	यस्याः सा तया अङ्गुल्या तौ राघववौ अम्बरे व्योम्नि स्थिता
sp001-003728_RV_12	अम्बरम् व्योम्नि वाससि इत्यमरः
sp001-003729_RV_12	अतर्जयत् अभर्त्सयत्
sp001-003730_RV_12	तर्ज भर्त्सने इति धातोः चौरादिकात् अनुदात्तेत्त्वात् आत्मनेपदेन भाव्यम्
sp001-003731_RV_12	तथापि चक्षिङो ङित्करणात् ज्ञापकात् अनुदात्तेत्वनिमित्तस्य
sp001-003732_RV_12	आत्मनेपदस्य अनित्यत्वात् परस्मैपदम् ऊह्यम् इत्युक्तम् आख्यातचन्द्रिकायाम्
sp001-003733_RV_12	तर्जयते भर्त्सयते तर्जयतीत्यपि च दृश्यते कविषु इति
sp001-003734_RV_12	प्राप्येति
sp001-003735_RV_12	सा आशु जनस्थानम् प्राप्य खरादिभ्यः राक्षसेभ्यः तथाविधम् स्वाङ्गच्छेदात्मकम्
sp001-003736_RV_12	उपक्रम्यते इत्युपक्रमः
sp001-003737_RV_12	कर्मणि घञ्प्रत्ययः
sp001-003738_RV_12	रामस्य कर्तुः उपक्रमः रामोपक्रमम्
sp001-003739_RV_12	रामेण आदौ उपक्रान्तमित्यर्थः
sp001-003740_RV_12	उपज्ञोपक्रमम् तदाद्याचिख्यासायाम् इति क्लीबत्वम्
sp001-003741_RV_12	तन्नवम् रक्षसाम् कर्मभूतानाम् परिभवम् आचख्यौ च
sp001-003742_RV_12	मुखेति
sp001-003743_RV_12	नैरृताः राक्षसाः
sp001-003744_RV_12	नैरृतो यातुराक्षसी इत्यमरः
sp001-003745_RV_12	मुखावयवेषु कर्णादिषु लूनाम् छिन्नाम् ताम् पुरः दधुः अग्रे चक्रुरिति
sp001-003746_RV_12	यत्तदेव रामाभियायिनाम् रामम् अभिद्रवताम् तेषाम् अमङ्गलम् अभूत्
sp001-003747_RV_12	उदिति
sp001-003748_RV_12	उदायुधान् उद्यतायुधान् आपततः आगच्छतः दृप्तान् तान् खरादीन् प्रेक्ष्य
sp001-003749_RV_12	राघवः चापे विजयस्य आशंसाम् आशाम् लक्ष्मणे सीताम् च निदधे
sp001-003750_RV_12	सीतारक्षणे लक्ष्मणम् नियुज्य स्वयम् युद्धाय सन्नद्ध इति भावः
sp001-003751_RV_12	एक इति
sp001-003752_RV_12	दाशरथिः रामः एकः अद्वितीयः
sp001-003753_RV_12	यातुधानाः कामम् सहस्रशः सन्तीति शेषः
sp001-003754_RV_12	तैः यातुधानैस्तु स रामः आजौ ते यातुधानाः यावन्तः यावत्सङ्ख्याकाः एव
sp001-003755_RV_12	तावान् तावत्सङ्ख्याकश्च ददृशे
sp001-003756_RV_12	असज्जनेनेति
sp001-003757_RV_12	अथ शुभाचारः रणे साधुचारी सद्वृत्तश्च सद्वृत्तश्च सः काकुत्स्थः असज्जनेन दुर्जनेन
sp001-003758_RV_12	रक्षोजनेन च प्रयुक्तम् प्रेषितम् उच्चारितम् च दूषणम् दूषणाख्यम् राक्षसम् आत्मनः दूषणम् दोषमिव न चक्षमे न सेहे
sp001-003759_RV_12	प्रतिकर्तुम् प्रवृत्त इत्यर्थः
sp001-003760_RV_12	तमिति
sp001-003761_RV_12	सः रामः तम् दूषणम् खरत्रिशिरसौ च शरैः प्रतिजग्राह
sp001-003762_RV_12	प्रतिजहारेत्यर्थः
sp001-003763_RV_12	क्रमशः यथाक्रमम्
sp001-003764_RV_12	प्रयुक्ता अपीति शेषः
sp001-003765_RV_12	तस्य ते शराः पुनः चापात्समम् युगपत् इव उद्ययुः
sp001-003766_RV_12	अतिलघुहस्त इति भावः
sp001-003767_RV_12	तैरिति
sp001-003768_RV_12	देहम् अतीत्य भित्त्वा गच्छन्तीति देहातिगाः
sp001-003769_RV_12	तैः यथास्थिताः पूर्वविशुद्धिः येषाम् तैः
sp001-003770_RV_12	अतिवेगत्वेन देहभेदात् प्रागिव रुधिरलेपरहितैः इत्यर्थः
sp001-003771_RV_12	शितैः तीक्ष्णैः तैर्बाणैः त्रयाणाम् खरादीनाम् आयुः पीतम्
sp001-003772_RV_12	रुधिरम् तु पतत्रिभिः पीतम्
sp001-003773_RV_12	तस्मिन्निति
sp001-003774_RV_12	तस्मिन् रामशरैः उत्कृते छिन्ने महति रक्षसाम् बले उत्थितम् उत्थानक्रियाविशिष्टम्
sp001-003775_RV_12	प्राणिनाम् कबन्धेभ्यः शिरोहीनशरीरेभ्यः
sp001-003776_RV_12	कबन्धोऽस्त्री क्रियायुक्तम् अपमूर्धकलेवरम् इत्यमरः
sp001-003777_RV_12	अन्यच्च अन्यत्किञ्चन न ददृशे
sp001-003778_RV_12	कबन्धेभ्यः इत्यत्र अन्यारात् इति पञ्चमी
sp001-003779_RV_12	निःशेषम् हतम् इत्यर्थः
sp001-003780_RV_12	सेति
sp001-003781_RV_12	सा सुरद्विषाम् वरूथिनी सेना बाणवर्षिणम् रामम् योधयित्वा युद्धम् कारयित्वा गृध्राणाम् छाया गृध्रच्छायम्
sp001-003782_RV_12	छाया बाहुल्ये इति क्लीबत्वम्
sp001-003783_RV_12	तस्मिन् अप्रबोधाय अपुनर्बोधाय सुष्वाप
sp001-003784_RV_12	ममारेत्यर्थः
sp001-003785_RV_12	अत्र सुरतश्रान्तकान्तासमाधिः ध्वन्यते
sp001-003786_RV_12	राघवेति
sp001-003787_RV_12	एका शूर्पवन्नखानि यस्याः सा शूर्पणखा
sp001-003788_RV_12	पूर्वपदात्सञ्ज्ञायाम् इति णत्वम्
sp001-003789_RV_12	नखमुखात्सञ्ज्ञायाम् इति ङीप्प्रतिषेधः
sp001-003790_RV_12	सैव रावणम् प्रति राघवास्त्रैः विदीर्णानाम् हतानाम् तेषाम् रक्षसाम्
sp001-003791_RV_12	खरादीनाम् दुष्प्रवृत्तिम् वार्ताम् हरति प्रापयतीति दुष्प्रवृत्तिहरा अभवत्
sp001-003792_RV_12	हरतेरनुद्यमनेऽच् इति अच्प्रत्ययः
sp001-003793_RV_12	निग्रहादिति
sp001-003794_RV_12	स्वसुः शूर्पणखायाः निग्रहात् अङ्गच्छेदात् आप्तानाम् बन्धूनाम् खरादीनाम् वधाच्च
sp001-003795_RV_12	कारणात् धनदानुजो रावणः रामेण दशसु मूर्धसु पदम् पादम् निहितम् मेने
sp001-003796_RV_12	रक्षसेति
sp001-003797_RV_12	सः रावणः मृगरूपेण रक्षसा मारीचेन राघवौ वञ्चयित्वा प्रतार्य पक्षीन्द्रस्य जटायुषः प्रयासेन
sp001-003798_RV_12	युद्धरूपेण क्षणम् विघ्नितः
sp001-003799_RV_12	सञ्जातविघ्नः सन् सीताम् जहार इत्यर्थः
sp001-003800_RV_12	ताविति
sp001-003801_RV_12	सीतान्वेषिणौ तौ राघवौ लूनपक्षम् रावणेन छिन्नपक्षम् कण्ठवर्तिभिः प्राणैः दशरथप्रीतेः
sp001-003802_RV_12	दशरथसख्यस्य अनृणम् ऋणैर्विमुक्तम् गृध्रम् जटायुषम् अपश्यताम् दृष्टवन्तौ
sp001-003803_RV_12	दृशेः लङि रूपम्
sp001-003804_RV_12	स इति
sp001-003805_RV_12	सः जटायुः रावणहृताम् मैथिलीम् ताभ्याम् रामलक्ष्मणाभ्याम्
sp001-003806_RV_12	क्रियाग्रहणमपि कर्तव्यम् इति सम्प्रदानत्वात् चतुर्थी
sp001-003807_RV_12	वचसा वाग्वृत्त्या आचष्ट
sp001-003808_RV_12	आत्मनः सुमहत्कर्म युद्धरूपम् व्रणैः आवेद्य संस्थितो मृतः
sp001-003809_RV_12	तयोरिति
sp001-003810_RV_12	व्यापत्तिः मरणम्
sp001-003811_RV_12	नवीभूतः पितृव्यापत्तिशोकः ययोस्तौ तयोः राघवयोः तस्मिन् गृध्रे
sp001-003812_RV_12	पितरीव अग्निसंस्कारात् अग्निसंस्कारम् आरभ्य पराः उत्तराः क्रियाः ववृतिरे अवर्तन्त
sp001-003813_RV_12	तस्य पितृवत् और्ध्वदेहिकम् चक्रतुः इत्यर्थः
sp001-003814_RV_12	वधेति
sp001-003815_RV_12	वधेन रामकृतेन निर्धूतशापस्य देवभुवम् गतस्य कबन्धस्य रक्षोविशेषस्य
sp001-003816_RV_12	उपदेशतः रामस्य समानव्यसने समानापदि
sp001-003817_RV_12	सख्यार्थिनी इत्यर्थः
sp001-003818_RV_12	हरौ कपौ सुग्रीवे
sp001-003819_RV_12	शुकाहिकपिभेकेषु हरिर्ना कपिले त्रिषु इत्यमरः
sp001-003820_RV_12	सख्यम् मुमूर्च्छ ववृधे
sp001-003821_RV_12	स इति
sp001-003822_RV_12	वीरः सः रामः वालिनम् सुग्रीवाग्रजम् हत्वा चिरकाङ्क्षिते तत्पदे
sp001-003823_RV_12	वालिस्थाने धातोः स्थाने आदेशमिव
sp001-003824_RV_12	आदेशभूतम् धात्वन्तरम् इव इत्यर्थः
sp001-003825_RV_12	सुग्रीवम् सन्न्यवेशयत् स्थापितवान्
sp001-003826_RV_12	यथा अस्तेर्भूः इति अस्तिधातोः स्थाने आदेशः भूधातुः
sp001-003827_RV_12	अस्तिकार्यम् अशेषम् समभिधत्ते तद्वदिति भावः
sp001-003828_RV_12	आदेशो नाम शब्दान्तरस्य स्थाने विधीयमानम् शब्दान्तरम् अभिधीयते
sp001-003829_RV_12	इत इति
sp001-003830_RV_12	वैदेहीम् अन्वेष्टुम् मार्गितुम् भर्त्रा सुग्रीवेण चोदिताः प्रयुक्ताः कपयः हनुमत्प्रमुखाः
sp001-003831_RV_12	आर्तस्य विरहातुरस्य रामस्य मनोरथाः कामाः इव
sp001-003832_RV_12	इतस्ततः चेरुः नानादेशेषु बभ्रमुश्च
sp001-003833_RV_12	प्रवृत्ताविति
sp001-003834_RV_12	सम्पातिर्नाम जटायुषः ज्यायान् भ्राता
sp001-003835_RV_12	तस्य दर्शनात्
sp001-003836_RV_12	तन्मुखादिति भावः
sp001-003837_RV_12	तस्याः सीतायाः प्रवृत्तौ वार्तायाम्
sp001-003838_RV_12	वार्ता प्रवृत्तिर्वृत्तान्तः इत्यमरः
sp001-003839_RV_12	उपलब्धायाम् ज्ञातायाम् सत्याम्
sp001-003840_RV_12	मरुतस्य अपत्यम् पुमान् मारुतिः
sp001-003841_RV_12	हनुमान् सागरम्
sp001-003842_RV_12	ममेत्येतदव्ययम् ममतावाचि
sp001-003843_RV_12	तद्रहितो निर्ममः निःस्पृहः संसारम् अविद्याबन्धनम् इव
sp001-003844_RV_12	तीर्णः ततार
sp001-003845_RV_12	तरतेः कर्तरि क्तः
sp001-003846_RV_12	दृष्टेति
sp001-003847_RV_12	लङ्कायाम् रावणराजधान्याम् विचिन्वता मृगयमाणेन तेन मारुतिना राक्षसीभिः वृता जानकी
sp001-003848_RV_12	विषवल्लीभिः परीता परिवृता महौषधिः सञ्जीविनीलतेव दृष्टा
sp001-003849_RV_12	तस्या इति
sp001-003850_RV_12	कपिः हनुमान् भर्तुः रामस्य सम्बन्धि अभिज्ञानम् प्रत्यभिज्ञानसाधकम् अङ्गुलीयम् ऊर्मिकाम्
sp001-003851_RV_12	अङ्गुलीयकमूर्मिका इत्यमरः
sp001-003852_RV_12	जिह्वामूलाङ्गुलेश्छः इति छप्रत्ययः
sp001-003853_RV_12	तस्यै जानक्यै ददौ
sp001-003854_RV_12	किंविधम् अङ्गुलीयम्
sp001-003855_RV_12	अनुष्णैः शीतलैः तस्याः आनन्दाश्रुबिन्दुभिः प्रत्युद्गतम् इव स्थितम्
sp001-003856_RV_12	भर्त्रभिज्ञानदर्शनात् आनन्दबाष्पः जातः इत्यर्थः
sp001-003857_RV_12	निर्वाप्येति
sp001-003858_RV_12	सः कपिः प्रियस्य रामस्य सन्देशैः वाचिकैः सीताम् निर्वाप्य सुखयित्वा
sp001-003859_RV_12	अक्षस्य रावणकुमारस्य वधेन उद्धतः दृप्तः सन्
sp001-003860_RV_12	क्षणम् सोढः अरेः इन्द्रजितः कर्तुः निग्रहः बाधः
sp001-003861_RV_12	ब्रह्मास्त्रबन्धरूपः येन सः तथोक्तः सन्
sp001-003862_RV_12	लङ्काम् पुरीम् ददाह भस्मीचकार
sp001-003863_RV_12	प्रत्यभिज्ञानेति
sp001-003864_RV_12	कृती कृतकृत्यः कपिः स्वयम् आयातम् मूर्तिमत् वैदेह्याः हृदयमिव
sp001-003865_RV_12	स्थितम् तस्या एव प्रत्यभिज्ञानरत्नम् च रामाय अदर्शयत्
sp001-003866_RV_12	स इति
sp001-003867_RV_12	हृदये वक्षसि न्यस्तस्य धृतस्य मणेः अभिज्ञानरत्नस्य
sp001-003868_RV_12	स्पर्शेन निमीलितः मोदितः सः रामः अविद्यमानः पयोधरसंसर्गः स्तनस्पर्शो यस्यास्ताम्
sp001-003869_RV_12	तथाभूताम् प्रियायाः आलिङ्गनेन या निर्वृतिः आनन्दः ताम् प्राप
sp001-003870_RV_12	श्रुत्वेति
sp001-003871_RV_12	प्रियायाः उदन्तम् वार्ताम्
sp001-003872_RV_12	उदन्तः साधुवार्तयोः इति विश्वः
sp001-003873_RV_12	श्रुत्वा तस्याः सीतायाः सङ्गमे उत्सुकः रामः लङ्कायाः सम्बन्धी यो महार्णवः एव
sp001-003874_RV_12	परिक्षेपः परिवेषः तम् परिखालघु दुर्गवेष्टनवत् सुतरम् मेने
sp001-003875_RV_12	स इति
sp001-003876_RV_12	केवलम् एकम् भुवः पृष्ठे भूतले न किन्तु व्योम्नि च सम्बाधवर्तिभिः सङ्कटगामिभिः हरिसैन्यैः
sp001-003877_RV_12	कपिबलैः अनुद्रुतः अन्वितः सन् सः रामः अरिनाशाय प्रतस्थे चचाल
sp001-003878_RV_12	निविष्टमिति
sp001-003879_RV_12	उदधेः कूले निविष्टम् तम् रामम्
sp001-003880_RV_12	विशेषेण भीषयते शत्रून् इति विभीषणः रावणानुजः
sp001-003881_RV_12	राक्षसलक्ष्म्या स्नेहात् बुद्धिम् कर्तव्यताज्ञानम् आविश्य चोदितः प्रणोदितः इव
sp001-003882_RV_12	प्रपेदे प्राप्तः
sp001-003883_RV_12	तस्मा इति
sp001-003884_RV_12	राघवः तस्मै विभीषणाय
sp001-003885_RV_12	प्रत्याङ्भ्याम् श्रुवः पूर्वस्य कर्ता इति सम्प्रदानत्वात् चतुर्थी
sp001-003886_RV_12	निशाचरैश्वर्यम् राक्षसाधिपत्यम् प्रतिशुश्राव प्रतिज्ञातवान्
sp001-003887_RV_12	तथाहि
sp001-003888_RV_12	काले अवसरे समारब्धाः प्रक्रान्ताः नीतयः फलम् बध्नन्ति गृह्णन्ति खलु
sp001-003889_RV_12	जनयन्तीत्यर्थः
sp001-003890_RV_12	स इति
sp001-003891_RV_12	सः रामः लवणम् क्षारम् अम्भो यस्य असौ लवणाम्भाः तस्मिन् लवणाब्धौ प्लवगैः प्रयोज्यैः
sp001-003892_RV_12	शार्ङ्गिणः विष्णोः स्वप्नाय शयनाय रसातलात् पातालात् उन्मग्नम् उत्थितम् शेषमिव स्थितम्
sp001-003893_RV_12	सेतुम् बन्धयामास
sp001-003894_RV_12	तेनेति
sp001-003895_RV_12	रामः तेन पथा सेतुमार्गेण उत्तीर्य सागरमिति शेषः
sp001-003896_RV_12	पिङ्गलैः सुवर्णवर्णैः अत एव द्वितीयम् हेमप्राकारम् कुर्वद्भिः इव स्थितैः वानरैः लङ्काम् रोधयामास
sp001-003897_RV_12	रण इति
sp001-003898_RV_12	तत्र लङ्कायाम् प्लवगानाम् रक्षसाम् च भीमः भयङ्करः
sp001-003899_RV_12	दिग्विजृम्भितम् काकुत्स्थपौलस्त्ययोः रामरावणयोः जयघोषणम्
sp001-003900_RV_12	जयशब्दः यस्मिन् सः तथोक्तः रणः प्रववृते प्रवृत्तः
sp001-003901_RV_12	अस्त्रियाम् समरानीकरणाः कलहविग्रहौ इत्यमरः
sp001-003902_RV_12	पादपेति
sp001-003903_RV_12	किंविधः रणः
sp001-003904_RV_12	पादपैः वृक्षैः आविद्धाः भग्नाः परिघाः लोहबद्धकाष्ठानि यस्मिन् सः तथोक्तः
sp001-003905_RV_12	परिघः परिघातनः इत्यमरः
sp001-003906_RV_12	शिलाभिः निष्पिष्टाः चूर्णिताः मुद्गराः अयोघनाः यस्मिन् सः तथोक्तः
sp001-003907_RV_12	द्रुघणो मुद्गरघनौ इत्यमरः
sp001-003908_RV_12	अतिशस्त्राः शस्त्राण्यतिक्रान्ताः नखन्यासाः यस्मिन् सः तथोक्तः
sp001-003909_RV_12	शैले रुग्णाः मतङ्गजाः यस्मिन् सः तथोक्तः
sp001-003910_RV_12	अथेति
sp001-003911_RV_12	अथ अनन्तरम्
sp001-003912_RV_12	छिद्यते इति छेदः खण्डः
sp001-003913_RV_12	शिर एव छेदः इति विग्रहः
sp001-003914_RV_12	रामशिरश्छेदस्य विद्युज्जिह्वाख्य राक्षसमायानिर्मितस्य दर्शनेन उद्भ्रान्तचेतनाम् गतसञ्ज्ञाम् सीताम्
sp001-003915_RV_12	त्रिजटा नाम काचित् सीतापक्षपातिनी राक्षसी मायाकल्पितम् न तु एतत्सत्यमिति शंसन्ती ब्रुवाणा
sp001-003916_RV_12	शप्श्यनोर्नित्यम् इति नित्यम् नुमागमः
sp001-003917_RV_12	समजीवयत्
sp001-003918_RV_12	काममिति
sp001-003919_RV_12	सा सीता मे नाथः जीवतीति हेतोः शुचम् शोकम् कामम् विजहौ
sp001-003920_RV_12	किन्तु प्राक् पूर्वम् अस्य नाथस्य अन्तम् नाशम् सत्यम् यथार्थम् मत्वा
sp001-003921_RV_12	जीविता जीवितवती अस्मीति हेतोः लज्जिता लज्जावती
sp001-003922_RV_12	कर्तरि क्तः
sp001-003923_RV_12	दुःखादपि दुःसहो लज्जाभरः इति भावः
sp001-003924_RV_12	गरुडेति
sp001-003925_RV_12	गरुडः तार्क्ष्यः तस्य आपातेन आगमनेन विश्लिष्टम्
sp001-003926_RV_12	मेघनादस्य इन्द्रजितः अस्त्रेण नागपाशेन बन्धनम् यस्मिन् सः तथोक्तः
sp001-003927_RV_12	क्षणक्लेशः दाशरथ्योः रामलक्ष्मणयोः स्वप्नवृत्तः स्वप्नावस्थायाम् भूतः इव अभवत्
sp001-003928_RV_12	तत इति
sp001-003929_RV_12	ततः पौलस्त्यः रावणः शक्त्या कासूनामकेन आयुधेन
sp001-003930_RV_12	कासूसामर्थ्ययोः शक्तिः इत्यमरः
sp001-003931_RV_12	लक्ष्मणम् वक्षसि बिभेद
sp001-003932_RV_12	विदारयामास
sp001-003933_RV_12	रामस्तु अनाहतोऽपि अहतोऽपि शुचा शोकेन विदीर्णहृदयः आसीत्
sp001-003934_RV_12	स इति
sp001-003935_RV_12	सः लक्ष्मणः मारुतिना मरुत्सुतेन हनुमता समानीतया महौषध्या सञ्जीविन्या हतव्यथः सन्
sp001-003936_RV_12	पुनः शरैः लङ्कास्त्रीणाम् विलापे परिदेवने
sp001-003937_RV_12	विलापः परिदेवनम् इत्यमरः
sp001-003938_RV_12	आचार्यकम् आचार्यकर्म
sp001-003939_RV_12	योपधाद्गुरूपोत्तमाद्वुञ् इति वुञ्
sp001-003940_RV_12	चक्रे
sp001-003941_RV_12	पुनरपि राक्षसान् जघानेति व्यज्यते
sp001-003942_RV_12	स इति
sp001-003943_RV_12	सः लक्ष्मणः शरत्कालः मेघस्येव
sp001-003944_RV_12	मेघनादस्य इन्द्रजितः नादम् सिंहनादम्
sp001-003945_RV_12	अन्यत्र गर्जितम् च इन्द्रायुधप्रभम् शक्रधनुःप्रभम् धनुश्च किञ्चित् अल्पमपि न पर्यशेषयत् नावशेषितवान्
sp001-003946_RV_12	तम् अवधीदित्यर्थः
sp001-003947_RV_12	कुम्भकर्ण इति
sp001-003948_RV_12	कपीन्द्रेण सुग्रीवेण स्वसुः शूर्पणखायाः तुल्यावस्थः नासा कर्णच्छेदेन सदृशः कृतः
sp001-003949_RV_12	कुम्भकर्णः टङ्केन शिलाभेदकशस्त्रेण छिन्ना मनःशिला रक्तवर्णधातुविशेषो यस्य सः तथोक्तः
sp001-003950_RV_12	टङ्कः पाषाणदारणः इति
sp001-003951_RV_12	धातुर्मनः शिलाद्यद्रेः इति च अमरः
sp001-003952_RV_12	शृङ्गी शिखरी इव
sp001-003953_RV_12	रामम् रुरोध
sp001-003954_RV_12	अकाल इति
sp001-003955_RV_12	प्रियस्वप्नः इष्टनिद्रः अनुजः भवान् वृथा भ्रात्रा रावाणेन अकाले बोधितः इति इव
sp001-003956_RV_12	असौ कुम्भकर्णः रामेषुभिः रामबाणैः दीर्घनिद्राम् मरणम् प्रवेशितः गमितः
sp001-003957_RV_12	यथा लोकेषु इष्टवस्तुविनाशदुःखितस्य ततोऽपि भूयिष्ठम् उपपाद्यते तद्वदिति भावः
sp001-003958_RV_12	इतराणीति
sp001-003959_RV_12	इतराणि रक्षांस्यपि वानरकोटिषु
sp001-003960_RV_12	समरोत्थानि रजांसि तेषाम् रक्षसाम् शोणितनदीषु रक्तप्रवाहेष्विव पेतुः
sp001-003961_RV_12	निपत्य मृतानीत्यर्थः
sp001-003962_RV_12	निर्ययाविति
sp001-003963_RV_12	अथ पौलस्त्यः रावणः अद्य जगत् अरावणम् रावणशून्यम् अरामम्
sp001-003964_RV_12	रामशून्यम् वा भवेदिति निश्चितः निश्चितवान्
sp001-003965_RV_12	कर्तरि क्तः
sp001-003966_RV_12	विजयमरणयोः अन्यतरनिश्चयवान् पुनर्युद्धाय मन्दिरात् निर्ययौ निर्जगाम
sp001-003967_RV_12	राममिति
sp001-003968_RV_12	पादाभ्याम् अततीति पदातिः
sp001-003969_RV_12	तम् पादचारिणम् रामम्
sp001-003970_RV_12	वरूथः रथगुप्तिः
sp001-003971_RV_12	रथगुप्तिर्वरूथो ना इत्यमरः
sp001-003972_RV_12	अत्र वरूथेन रथः लक्ष्यते
sp001-003973_RV_12	वरूथिनम् रथिनम् लङ्केशम् च आलोक्य पुरन्दरः इन्द्रः
sp001-003974_RV_12	युगम् वहन्तीति युग्याः रथाश्वाः
sp001-003975_RV_12	तद्वहति रथयुगप्रासङ्गम् इति यत्प्रत्ययः
sp001-003976_RV_12	हरियुग्यम् कपिलवर्णाश्वम्
sp001-003977_RV_12	शुकाहिकपिभेकेषु हरिर्ना कपिले त्रिषु इत्यमरः
sp001-003978_RV_12	रथम् तस्मै रामाय प्रजिघाय प्रहितवान्
sp001-003979_RV_12	तमिति
sp001-003980_RV_12	राघवः व्योमगङ्गोर्मिवायुभिः आधूतध्वजपटम्
sp001-003981_RV_12	मार्गवशादिति भावः
sp001-003982_RV_12	जेतैव जैत्रः जयनशीलः तम् जैत्रम्
sp001-003983_RV_12	जेतृशब्दात् तृन्नन्तात् प्रज्ञादिभ्यश्च इति स्वार्थे अण्प्रत्ययः
sp001-003984_RV_12	तम् रथम् देवसूतभुजालम्बी मातलिहस्तावलम्बः सन् अध्यास्त अधिष्ठितवान्
sp001-003985_RV_12	आसेर्लङ्
sp001-003986_RV_12	मातलिरिति
sp001-003987_RV_12	मातलिः इन्द्रसारथिः माहेन्द्रम्
sp001-003988_RV_12	तनुच्छाद्यते अनेनेति तनुच्छदो वर्म
sp001-003989_RV_12	पुंसि सञ्ज्ञायाम् घः प्रायेण इति घः
sp001-003990_RV_12	तम् तस्य रामस्य आमुमोच आसञ्जयामास
sp001-003991_RV_12	यत्र तनुच्छदे सुरद्विषाम् अस्त्राणि उत्पलदलानाम् यत् क्लैब्यम् नपुंसकत्वम् निरर्थकत्वम् तदापुः
sp001-003992_RV_12	अन्योन्येति
